user_id_str,full_text
210403674,Kebangun gara2 ngimpi ada yang mau kirim kemiri 5 ton dari Luwuk Banggai ke Makassar pake pesawat ATR :)
286178121,Bayangkan match di bmble ternyata seangkatan di smp dan dikirimi foto lawas dekil luwuk
593424936,Kemaren waktu di Luwuk ada mas mas cerita jadi sekitar tahun 2000an awal. Ada nelayan yang ga sengaja jaring Ikan Mola-mola karena informasi masih minim jadi warga pada gatau ini ikan apaan dan gaada warga yang berani makan itu ikan. Alhasil mereka anggep itu ikan jadi-jadian..
1037296364722388992, KANWIL KEMENKUMHAM SULTENG TERUS EDUKASI MASYARAKAT TERKAIT KEWARGANEGARAAN 
1223177357369888768,Kegiatan Sosialisasi Kewarganegaraan oleh Kanwil Kemenkumham Sulteng bertempat di Estrella Hotel Luwuk. @kanwilsulteng Budi Argap Situngkir
1037296364722388992, Persatuan Futsal Pengayoman Ikuti Turnamen Futsal Fest Vol. 1 2022 
799424130701344768,Kek nya aku nulis udah jelas deh dari batui ke luwuk ini yg balas storyku malah ngasih tau kalo ada mas ini itu dll yg di luwuk mau ke batui 
42746295,Pengen banget keripik singkong kesampeannya di Luwuk
74468796,Ada orang Luwuk Banggai Laut di sini?
1037296364722388992, Antusias Masyarakat Sulawesi Tengah dalam Penyelenggaraan Mobile IP Clinic Kanwil Kemenkumham Sulteng 
1037296364722388992, Mobile Intellectual Property Clinic (MIPC) Kanwil Kemenkumham Sulteng di Kabupaten Sigi 
1037296364722388992,Kanwil Kemenkumham Sulteng lakukan Penguatan Administrasi pada Kanim Kelas II Non-TPI Banggai.
2238942602,-0.4867 124.3816 Nuke please. Target 184 km ENE of Luwuk Indonesia Thu 02 Jun 2022 07:43:02 PM UTC.
1037296364722388992, Kemenkumham Raih Penghargaan Standar Pelayanan Publik 
1037296364722388992, Upacara Peringatan Hari Lahir Pancasila Tahun 2022 Kanwil Kemenkumham Sulteng 
1037296364722388992, Kegiatan Pembinaan dan Monitoring Pengelolaan Sistem Informasi Pelayanan Publik (SIPP) di Kanwil Kemenkumham Sulteng 
1037296364722388992, Kegiatan Monitoring Sosialisasi dan Telahaan Kebijakan Program Pemasyarakatan di Lingkungan Kanwil Kemenkumham Sulteng 
1037296364722388992, Kanwil Kemenkumham Sulteng Ikuti Workshop Penguatan Kerja Sama secara Virtual 
1037296364722388992, Kegiatan Ujian Tulis Seleksi Kenaikan Pangkat Penyesuaian Ijazah dan Ujian Dinas pada Kanwil Kemenkumham Sulteng Tahun Anggaran 2022 
125918605,bahasa sunda ini kalo ngomong tidak itu teu ya kl mereka ngobrol kedengerannya jadi te' di luwuk juga tidak itu te'. te mau (tidak mau) te lapar ( tidak lapar ) te aus ( tidak haus) 
1037296364722388992, Langkah yang Segera diambil Kanwil Kemenkumham Sulteng Setelah Lulus TPI 
1037296364722388992, Kanwil Kemenkumham Sulteng Sayangkan Warga Binaan Selundupkan Narkoba ke Rutan Lewat Makanan 
1037296364722388992, Kanwil Kemenkumham Sulteng Apresiasi Rutan Palu yang Gagalkan Penyelundupan Narkoba 
1037296364722388992, Kegiatan Penilaian TPI pada Kanwil Kemenkumham Sulteng 
104428315,Wkwk bisa seminggu gue di makassar ini.. Padahal gue punya doa sederhana.. Cuma karna di toili sinyal gak bagus.. gue minta ke luwuk aja yg sinyalnya bagus. Malah dibuang ke makassar 
1037296364722388992, Kegiatan Deklarasi Pernyataan Pencanangan Layanan Publik dan Pembinaan Lembaga Publik Berbasis HAM Kanwil Kemenkumham Sulteng 
1037296364722388992, Kegiatan Supervisi Pagu Indikatif Tahun Anggaran 2023 Kanwil Kemenkumham Sulteng 
799424130701344768,Ditanyain mumi klp lain skrg knp batui jarang bikin acara dlu sering skali bikin story ngumpul Krna akunya di luwuk mumi di komplek batui kan tinggal aku 
1528250550780760064,Cari tante-tante di luwuk
324736043,bandara luwuk sekarang udah bagus bersih rapii dibanding lima tahun lalu! (waktu trip ke banggai yg terombang-ambing tengah laut dulu) toiletnya pun! cuman nunggu bagasinya lamaa...
1037296364722388992, Upacara Hari Kebangkitan Nasional 2022 Kanwil Kemenkumham Sulteng 
125918605,di suruh ke jakarta bulan depan tapi ga niat kamu saja yg pigi aku pulang luwuk aja wes senang kok
1037296364722388992, Kanwil Kemenkumham Sulteng: Antisipasi Setiap Kendala Guna Lancarkan Kegiatan 
1037296364722388992, Kegiatan Penilaian Kompetensi Kanwil Kemenkumham Sulteng 
1037296364722388992, Monitoring Kebersihan Lingkungan Kanwil Kemenkumham Sulteng 
1037296364722388992, Kakanwil Periksa Kehadiran Pegawai Pastikan Kedisiplinan Pegawai Kanwil Kemenkumham Sulteng 
187479397,Puskesmas Mantok Ke Pertigaan Bunga Luwuk = 67KM
4925598762,Selamat malam @IndiHome internet indihome area Luwuk Sulawesi Tengah lagi kolap yaa?
1037296364722388992,Unit Pelayanan Teknis (UPT) kantor Bapas Kelas II Luwuk jajaran Kementerian Hukum dan HAM Sulawesi Tengah selalu mencoba memberikan pelayanan yang terbaik untuk masyarakat.
1245711627200020481,demi allah kangen luwuk
1734488773,Gw bakal rindu kota luwuk setelah 2 tahun gak kesana karena pandemi. Ahamdulillah akhirnya tahun ini bisa berkumpul bersama keluarga besar and it was so fun. Sygnya gw udah balik hari ini
1070086249786990592,tbh luwuk kotor banget cok
1075022439011119104,Ngger liwat jambu luwuk- hotel wilis spion kanan owk mesti disampluk motorrrrrrr
1037296364722388992,Rabu 27 April 2022 Pejabat dan staf Bapas Luwuk ikuti Upacara Peringatan Hari Bhakti Pemasyarakatan ke 58 yang diselenggarakan terpusat dan diikuti secara virtual (Humas Bapas Luwuk)
206113869,Mahal bet travel Parigi - Luwuk
1037296364722388992,Jumat 23 April 2022 Dalam rangka memperingati Hari Bakti Pemasyarakatan ke 58 PIPAS Bapas Luwuk bersama Lapas Luwuk adakan Bhakti Sosial dan Ziarah ke TMP Tanjung Tuwis Luwuk (Humas Bapas Luwuk)
1632115830,Duit kok nganti luwuk dangkalen ki le do ngopeni ki piye jane
846746092658049024,#earthquake Magnitudo 4.7 - 101 km SSW of Luwuk Indonesia (48 minutes 12 seconds ago)
2238942602,-1.8385 122.5617 Nuke please. Target 101 km SSW of Luwuk Indonesia Wed 20 Apr 2022 11:09:02 AM UTC.
1037296364722388992,Rabu 20 April 2022 Dalam rangka memperingati Hari Bhakti Pemasyarakatan ke 58 Bapas Luwuk bersama Lapas Luwuk adakan tabur bunga bertempat di Taman Makam Pahlawan Tanjung Tuwis Luwuk. Kegiatan ini bertujuan untuk mengenang dan menghormati jasa para pahlawan yang telah gugur. -
164959055,habis cerita ke miki kalo dulu pernah ngobrolin reply 1988 sama anak2 di luwuk dibikin nangis gara2 romi cerita ttg episode anak rantau.. sampe dikasih tisu roti sama susu kata miki lu kayak orang pingsan yang! 
332178917,dapet undangan nikah dari temen tttaaapiiii alamat resepsinya di luwuk dongggjan ngadi ngadi eluu ye
902557678261608451,Kerja sm orang yg gabisa kerja efektif jadi harus bolak balik Luwuk Bunta (PP 7 Jam) tuh bener-bener jadi cobaan puasa kali ini sih... welcome 2 minggu ga ngapa-ngapain tapi diluar kota.
365298667,Luwuk dingin bener dah
104428315,Gue kira abis ngurus bast 1 luwuk gue bisa staycation dulu di makassar. Ternyata harus ngurus perpanjangan toili 
324258155,/3an Lempuyangan ngidul arah jambu luwuk kok ramee do ngopo toh..?
799424130701344768,Kalo misal jodohku dtgnya bentar lg harapannya sih orang luar Sulawesi atau paling engga bukan orang luwuk dan sekitarnya alasanya biar bisa ngelupain masa lalu tapi aku bisa engga ya jauhan dari mama bapak walaupun keliatan sok keras aslinya aku manja banget 
81407409,See u luwuk toili sulteng... Nice trip next ---&gt; borneo 
216596697,5 bulan di Luwuk belum pernah liat ada yang jual getuk lindri 
899547464209883136,Asuransi Jiwa Syariah Terbaik Di Luwuk; Inil Dia Ciri-Cirinya! ... [SELENGKAPNYA] #asuransijiwa
125918605,baru bangun tidur yang keinget malah pdrb luwuk gede banget tapi kenapa oh kenapa dahlah ntar dijitak keluarga
899547464209883136,Asuransi Jiwa Terbaik Di Luwuk; Inil Dia Ciri-Cirinya! ... [SELENGKAPNYA] #asuransijiwa
556223536,tapi te bisa d pungkiri memang Midun nakz Luwuk ini representasi sesungguhnya FOMO. Cagar budaya Banggai
1089176643162247168,Se murio luwuk
1179785022099714048,satu pelatihan sama orang dari toli-toli (sulawesi tengah). dari ceritanya dia bilang disana banyak wisata alam yg bagus khususnya laut dan juga daerah luwuk air nya jernih kaya kristal. apalagi dia bilang di manado cewenya cakep2. kalo ada waktu semoga bisa ke sulawesi.
53882648,Plis superindo/hypermart/carrefour apapun supermarket chain buka cabang di Luwuk kek!!!
1037296364722388992,Senin 14 Maret 2022 pukul 12.00 WIB sampai dengan 13.30 WIB bertempat di Polres Poso unit Lalu lintas telah dilaksanakan Pendampingan dan wawancara Penelitian Kemasyarakatan oleh PK Pertama Adhi. S terhadap 1 orang ABH atas perkara Pasal 310 ayat (4) UU No. 22 Thn 2009.......
1037296364722388992,Senin 14 Maret 2022 Kepala Bapas Luwuk memberikan Piagam Penghargaan kepada pegawai berprestasi yang telah menerapkan budaya disiplin dan memberikan pelayanan yang terbaik kepada masyarakat. Acara yang dilaksanakan saat apel pagi dan secara langsung dirangkaikan pemberian......
125918605,your luwuk accent is so sexy sambiki = labu kuning popoki = terong pitsin = ajinomoto taxi = angkot bahugel = selingkuh apalagi e ? 
385894867,#TetapProkes. Mari mengenal Ama Achmad pendiri Komunitas Babasal Mombasa dari Luwuk Kabupaten Banggai Sulawesi Tengah dalam Good to Great pagi ini #NOW #LIVE #SOSOK #Inspirasi #literasi #sastra #luwuk #banggai #sulteng cc: @BabasalMombasa @ama_achmad
1272449987637415938,Luwuk terima kasih larna sudah jadi kota yang menyakitkan sekaligus menyenangkan. Aku akan mengenangmu dgn sangat baik 
164959055,perpisahan pegawai kalo di luwuk mewah banget. beda sama di osop 
1454990303161565192,Otw Luwuk lobu
1391341281591234561,yah gue mau cpt cpt lulus sma dan harus keterima snmptn dmn kek asal jauh dr sini gue udah enek sama ni ortu terus gue anterin dl nenek gue buat tinggal bareng adeknya di luwuk dan gur akn sekolah keluar kota dn tdk akn pernah kmbli
506636126,ngomongin luwuk jadi kangen togean :(
1214945000401715206,Di luwuk banyak makanan enak tpi teada tmn yang diajak :(
53882648,WA ibu kos minta tolong kasih bersih rumput di kosan eh malah ditelfon diajak ngobrol ngalor ngidul taunya ada anaknya di gading serpong gerejanya di GKI trs jadi nawarin ikut kegiatan di gerejanya yg di Luwuk. Ngakak bet idup
264541245,Jangan coba-coba naik mobil dari Palu ke Luwuk gempor beneran kaki 
366057031,tiap hari mati lampu tiap hari ilang jaringan; welcome to luwuk :))
1089176643162247168,Luwuk no lleva lentes?
1445204217535205382,Dua pekan kemarin ada temen dari Muara Enim ke jogja ngobrol pakai logat Sumsel ternyata aku masih bisa pakai logatnya dan beberapa kosakata. Tadi barusan ngobrol di telpon sama temen kerja di Luwuk langsung berubah logat Sulawesi. Padahal di grup Karawaci lagi pakai gue elu
248492638,PDAM LUWUK BANGGAI KEK TAI
854141656433659904,burnt luwuk of serpent
1272449987637415938,Luwu timur luwuk timur. Hammaaaaaaa.. Beda 1 huruf tpi bkin overthinkingg trossss
216596697,Dengar-dengar nih ada cluster Cappadocia? Hmmmm bahkan punya kenalan di kota ini (Luwuk) yang sekarang lagi di Cappadocia 
1272449987637415938,Cuacanya kota luwuk bikin mager 
1089176643162247168,Luwuk de regreso a ser racista
279909142,Menyesal skali kasi pulang mama ke Luwuk kemarin :(
216596697,Hampir 3 bulan di Luwuk. Ini kota pe panas sekali di sini saya mandi 4 sampai 5 kali dalam sehari 
2195491645,Pen ndang balik luwuk
76671638,Ga sanggup liat harga bisnis ke luwuk sampe 10jt padahal kelas ekonomi biasa cuma 1 3jt apakah duduk di kelas bisnis kelebihannya bisa langsung interaksi sm awan di langit ya? Sungguh sangat membagongkan.
216596697,Tok tok tok! Luwuk jual cimol?
899547464209883136,Asuransi Jiwa Terbaik Di Luwuk; Inil Dia Ciri-Cirinya! ... [SELENGKAPNYA] #asuransijiwa
1037296364722388992,Rabu 12 Januari 2022 Jajaran Kantor Wilayah Sulawesi Tengah melaksanakan penandatanganan deklarasi janji kinerja dan penandatanganan komitmen pelaksanaan Zona Integritas dengan tema Menjadi Insan Pengayoman yang Lebih Baik Semakin PASTI Menuju Indonesia Maju .
1261515631729360897,Luwuk memang t bisa ada tampat hiburan KACAU turus piki. Kalo mabo pulang tdr lebeh bagus
1450237210721095680,Jangan Bilang Cantik Kalu Bulum Pernah Ba Gadang Deng Cowo.. #luwuk
1453852186878697472,Yg di siuna luwuk ad kh?? #siunapagimana
352148258,#sukubangsa #bugis Di #sulawesi selatan Pelaut merantau petani Ahli membuat perahu kayu Ada Kesultanan Bone Bugis Luwuk Soppeng. Kasta : Anakarung / bangsawan Tomaradika / rakyat Ata / budak Makanan: Coto konro pallubasa barongko
109772208,Setelah disadari 2021 brings me to many place I haven't visited yet before. Sudah ke Manado Gorontalo Palu Kupang Tomohon Palopo Toraja. Dear 2022 habis ke Luwuk pindah ya 
1471901312102981634,Luwuk micek
1096018741878386688,luwuk dimana anjir jauh banget mas
488087911,: moo nanti kalau sampai Luwuk aku pengen makan KFC : yaelah biasa banget makan ikan pake papeda lah : *tersenyum seperti lambanh kumon*
541674389,Petugas Gagalkan Penyelundupan 2.000 Pil THD ke Lapas Luwuk
1136143667909996545,Jakarta - Makasar - Luwuk - Makasar - Jakarta
1070868894653411328,Why suddenly people are selling pempek di luwuk Banggai pujaan Kita. Kane jaya jaya jaya
1292487987410776065,vaksinke luwuk sek
248492638,Luwuk 11.41 PM menata menarik kembali alur hidup di 2021 seperti biasa banyak yang sudah dalam genggaman lalu terlepas begitu saja entah memang bukan rezeki atau aku yang memang terlalu tolol dan tak bisa menjaga.
164959055,poso 100%: b aja. luwuk 100%: OMG BANGGA BANGET 
121297227,Jeleknya pengendara Luwuk tu emang gabungan jeleknya pengendara Palu + jeleknya pengendara Jkt sih.
971782142,panitia sirkuit monaco pun insecure baliat sirkuit nya luwuk ini
854141656433659904,famous luwuk of corn
1471803902311886850,Melayani pijat panggilan daerah Sulawesi tengah kota luwuk 082241403562
137012720,Lolos seleksi interview ke tahap selanjutnya dan penempatan di luwuk sulteng 
59391286,Yth @pln_123 ini di Luwuk Utara prov Sulteng kok tiap hari jadi mati listrik ya? Biasanya seminggu atau 2 minggu sekali. Ini udah 5 hari berturut-turut mati terus jamnya random pula. Sedih banget dah 
1350332723206868992,Perjalana yg sangat mengesankan dr palu menuju Luwuk bangga pd lokasi kebun kopi Uwentira. ihttps://youtu.be/7WxVzwX3TwY
1205568318502883376,Kayak baru kemaren baca berita soal kasus Luwuk dan Melati sudah ada kasus Novia dan vonis ringan pemerkosa anak anggota DPRD. Now you know why women tend to develop anxiety disorder.
1094319343,Pengen ke luwuk
1635418716,Dan #Luwuk bagiku bukan hanya sekedar masalah geografis lebih jauh dari itu melibatkan Ongkos Makan-Puji kandati ini isi dompet so sunyi!! wkwk
2691323539,kangen pulau dua luwuk:(
1058980665788575744,Pusing bgt di luwuk gaada temen buat ngerjain tugas
708706536,Luwuk vibes me : ehh ayoo sama sama makan pisang goreng ini ee sb : ada me : hah? 
1281059095097700352,moots kalian ada yang punya sodara tinggal di sulawesi tengah atau tepatnya di Luwuk? boleh rep yaa kalo kalian ada yang tinggal disana
860168181532549120,LUWUK INDONESLA 4.1 DEPREM
1188572307100327936,Jangan ngaku punya banyak teman apabila wa-mu tidak ada ibu-ibu muda olshop yang panjang story wa-nya setara PAGIMANA - LUWUK.
124620342,Kadang masih kepikiran w ga ngajak ngobrol temen yg dr Luwuk 
1462391188560904194,بسم الله الرحمن الرحيم Dengan Rahmat Tuhan Viral Luwuk Baru Memulai membuat Akun di Twitter Semoga Bisa Bermanfaat Dan Selalu membantu Menyebarkan Berita Yang Tengah Viral Khususnya Di Kota Air Luwuk Kabupaten Banggai Sulawesi Tengah. Support &amp; Follow Kami Yah 
99862732,Ini org harus belajar cara hubungi org dgn nomor baru. Chat hari minggu tanpa perkenalkan dia siapa trus tiba2 minta dikirimkan notulen rapat skrg. Pas cek nomornya di get contact eh ternyata admin Luwuk. Woow tdk bisa ku bayangkan kalo cara dia hubungi transportir juga begini
1461750705300017154,Bokep Luwuk
1309257211160395776,Yahhh tahun baru kok di luwuk sih
1112626938282049537,Mohon pak ahok tindak lanjuti tinggi nya harga bbm di luwuk Sulawesi Tengah. Banyak masyarakat mengeluh harga bbm @basuki_btp
4356405932,*FOR INDONESIA WATERS Kami butuh tk 300ft - 330ft ada cgo sbb: 1. Batu split Pol Luwuk Banggai Pod Merauke Papua Budget rp 350.000/m3 Muat bongkar prorata 8 hari Laycan segra Hub Jatijaya group Tel. 08111773488 Wa 087888186167 Email: jatijayatranslogistik@gmail.com
1457674326925209600,Di Luwuk ada bikin enak ga
279909142,Skg ku tau kenapa tiap sampe Bandara Luwuk selalu hard landing berasa nae kopaja Karna Landasan pendek dan potensi angin pinggir laut. Waaaaahh thank you tiktok 
195642037,Hingga saat ini blm ada laporan dampak kerusakan akibat Gempa Luwuk M5 0. Meskipun pusatnya di laut tetapi hasil pemodelan tsunami menunjukkan bhw gempa ini tdk berpotensi tsunami. Hasil monitoring BMKG hingga pukul 12.30 WIB blm menunjukkan ada gempa susulan (aftershock).***
195642037,Guncangan Gempa Luwuk M5 0 dirasakan di Luwuk cukup kuat dalam skala intensitas III-IV MMI menyebabkan banyak warga lari berhamburan keluar rumah. Sedangkan di Taliabu guncangan dirasakan dalam skala intensitas III MMI.
2238942602,-0.5679 123.5638 Nuke please. Target 96 km ENE of Luwuk Indonesia Mon 08 Nov 2021 05:22:04 AM UTC.
799424130701344768,Duh mati tupperware mama ketinggalan di ATM luwuk sabisanya baru ingat skrg dahlah
799424130701344768,Kaget bgt ada yg msuk kamar pas tidur trnyata inun nganterin tinutuan trus blg gabisa lama mau ke luwuk. Nge WA ilham trus dia blg dia mau ke luwuk besok daerahan. Oiiii kalian kok jahat sih giliran aku di luwuk ga ada yg dtg pas aku balik malah ditinggal ke luwuk 
1422083167461072896,Dear @Erdioo Radio *RADIO GALASIKA FM LUWUK (@galasikaFM102_3) sudah tidak bisa diakses nih :(
36295567,nyampe di Luwuk pagi tadi...sehabis mandi lgsg tidur. pengaruh capek ato anti mabok entah eh jam segini mata dah pengen merem lg 
366057031,pgn pulang luwuk :(
372628158,ada kemungkinan besar aku akan kembali ke Luwuk. Yeeeaaay 
799424130701344768,Salah satu hal teraneh di dunia ini versiku adalah org batui tapi manggil namaku izza 
799424130701344768,W benci bgt kalo co cod tapi alamatnya salah harusnya ke luwuk malah jd ke batui nnti mak ku ngomel² kalo aku co trus 
799424130701344768,Aku kalo di luwuk ngecas hp sehari 2 kali pas bangun subuh sama sore pas beberes giliran di batui ngecas sekali bisa dipake 2 hari kalo di luwuk tuh bener² kesepian jd larinya main hp trus
799424130701344768,Kenapa batui itu dinginnya aneh
799424130701344768,Batui dr januari sampe awal oktober msh hujan terus kata mama soalnya ada korona jd cuacanya jg berubah Memang 2020 beda.
199493660,Siap siap berangkat ke Batui #Sulawesi_Utara
757433933399220224,Disampaikan kepada masyarakat apabila melihat/mengenal kendaraan Suzuki Carry Putih dengan Velg Merah tersebut agar segera melapor atau menghubungi kantor polisi terdekat karena kendaraan tersebut terlibat kejadian Laka Lantas di Ds. Honbola Kec. Batui
757433933399220224,KASAT LANTAS MENYAPA Giat pengamanan Unjuk Rasa di Kec. Batui Meskipun cuaca sangat panas tetap semangat melaksanakan tugas pak mantap . . #satlantaspolresbanggai #polresbanggai #polisilalulintas
216725713,manado bilang busu hati kalau batui ibiih yuu jijik 
1367171670,Ketika hati so dirumah tapi raga masih di batui
1636591520,So masuk batui.
2460863510,selamat sore Batui... pake hp jadul ip5s editing Lightroom windows
2324969310,Otw batui coba angkat tgan yg d batui siapa tw MW d visit
2324969310,Yg anak batui menyaut dlu
2324969310,Konter batui
2687174346,Haloo ... sahabat fokus FM batui Salam kompak selalu di'udara Yuu .. Gabung malam ini di'acara fokus song ReQues Bareng Bung'iLy Yang mau ikutan malam ini .. bisa di'nomor Radio no'081527858483 atau lasung Gabung di'status terbaru kami ..
2687174346,Hai sahabat radio batui .. Salam kompak selalu buat kalian Malam ini . Yu .. Gabung malam ini di acara Fokus song .. reQues .. edisi-26 september 2018 pkul_22:00-sampai 00:00 bersama sy Bung'ilLi Gabung di'ruang Dengar anda ..
2687174346,halo sahabt Radio fokus Fm Batui .. Gabung bersama anda malam ini di'Acara Fokus Song Mari jo .. Gabung malam ini Nop ..081527858483 reques .. Edisi 25-09-2018
2687174346,sLamat malam sahabat FOKUS...apa kbar...?? malam ini jumpa lagi bareng putra kaili tentunya hanya di fokus radio 107.7 fm batui..yg pngen gbung silahkn tembus di No.081527858483.
2687174346,sLamat malam sahabat FOKUS apa kbar...??? malam ini jumpa lgi bareng putra kaiLi hanya di fokus radio 107.7 fm batui yang pengen gabung silahkan sja tmbus di 081527858483....salam kompak slalu..!!!
1258796346,Kemarin Buka nya di Batui hari ini Buka nya di Bualemo.. Selalu dalam lindungan Allah Suami kuh.. 
963896857,perjalanan batui luwuk mantap gan jalanan mulus bukti kerja pembangunan pak @jokowi nyata...
2687174346,halo .. sahabat radio fokus fm batui . jumpa lagi kita kembali menghibur di'ruang dengar anda .. yg mau ikutan di'silakan komen di'bawa ... Edisi siar ..19/04-2018
2687174346,Haiii sahabat Radio Nah ... jumpa bareng Bung ili Temani malam anda di'107.7 Mhz Hanya di Fokus Fm Batui Naah .. yang mau ikutan Malam ini di'acara fokus Song ReQues .. (Requessan Lagu) Edisi-28/march/2018 pukul;20:00 sampai 00:00
2687174346,Fokus Humor hanya ada di'fokus FM batui di' ketingian 107.7..
2687174346,sLamat maLam saHabat FOKUS. jumpa Lgi bareng putra kaiLi tntunya hnya di 107.7 fm batui di aksi fokus song request...!!!
2687174346,fokus song reQuest yg pngen gabung di tunggu atensinya maLam ini....kita seru seruan aja di 107.7 fm batui..
2460863510,Belajar main2 ke pedalaman daerah Batui dulu...
1636591520,Setelah Daurah di masjid rest area Lanjut Rihlah ke bendungan sisipan kec. Batui.
384382683,Ngeeeeeeeeng mlm ini deng spu #batui_mlm_ini
384382683,Bobo.. Istrhat full bsok siap otw batui
2687174346,Terima Kasih Sudah Bergabung Dengan Radio Fokus FM Batui Salam Kompak dan tetap Fokus..!!
2687174346,fokus song reQuest bareng putra kaiLi......yg ikutan gabung d'tnggu atensinya d'085824104317.FOKUS radio 107.7 fm batui..!!!
384382683,Bljr b bkin akhirnya jadi jgaa katiri batui-blbngkang hahaha #untuk_buka_puasa
2687174346,haLLo sHabat FOKUS apa kBar...???? jMpa Lgi bReng putra kaiLi yg sLaLu setia mNghibur sHabat FOKUS d'107.7 fm batui.
384382683,Capcus batui..
2687174346,fokus Song reQues .. Bersama Bung'ili di'107 7 batui
788363436027543553,batui luwuk-sulawesi tengah diguyur hujan deras
812942816020025344,cuaca di batui lagi buruk. se buruk hati aku. tapi tetap semangat dalam menjalankan tugas.
2687174346,saatnya sholat isya .. Untuk Batui Dan sekitarnya . ..
2687174346,slamat mlm sahabat fokus yu .. gabung di'107 8 batui.. fokus Top ReQues . bareng iLy ..
384382683,Slmat pagi kmpung orng #batui
384382683,Otw batui
2687174346,met mlam shabat fokus yuk join di 107.8 fm batui..
2687174346,selamat mlam shabat fokus yuk join d.107.8 fm batui..
384382683,Okee otw palu bye bye batui yg terlalu baxk menyimpn kenangn smpai ktemu lgi 
384382683,Kse puas-puas di rmh deng kkq syng #ratna n keponakan #ekhi mo lma lgi inja batui 
1636591520,Jalan-jalan bersama para ustadz. bgini kalo masih muda harus banyak melanglangbuana. :D berkunjung ke Batui Sulawesi Tengah Indonesia
2687174346,alhamdulillah slesai Proyek Desain Logo DELTA NETWORK Batui (design by: ipank media creative)
2687174346,Mengudara Tanpa Pamri Untuk Kemajuan Batui 
1438021417,Bertapa di batui kita
1409461622,Selamat pagi Wuihh 1jam lg Penyala Banggai akn melakukan Perjalanan Menuju Desa Sinorang Kec.Batui Selatan utk pembukaan Rumbel Simba'a Raya
1123883893,Ulamung batui sarau Di naunna endeqmu Jappoq-I batu Tanjappoq passengaq-u
497484286,Ada yg jual masker spirulina area Luwuk-Batui??
497484286,ADA Yg jual masker spirulina area Luwuk-batui??
384382683,huuufftt smpe di batui bkanxa jln cma urus btuk+influenza hmm btul menyusahkn 
384382683,akhirnya smpai jga di batui hmmmm prjlnn 2 hri yg melelahkan huuuuffttt cpek skali 
1409461622,Selain itu kami juga berkunjung ke sekolah SD Trans Batui 5 tempat salah satu PM untuk berbagi juga dengan anak-anak lucu disana .9
1409461622,Atas rekomendasi salah satu PM yang ada di Trans Batui 5 kami membuka taman baca di desa ondo-ondolu 1 di salah satu rumah warganya .2
1409461622,Oh ia Kemarin sabtu 28 Maret 2015 kami penyala beserta teman-teman inspirator Kelas Inspirasi Banggai Laut berkunjung ke Desa Trans Batui .1
2188207393,Hihih;D! @nupakammaku: Pasti pacarmu penggemar batu toh? Bah iyo kutauji ngambekko pasti kalo dicueki grgr bahas batui sama temanna.. 
494683310,Ta'bangka batui hahaa nyakk
1258796346,Siap berangkat Batui.. santai
2271746947,20 Camat Nilai Subkontraktor Tidak Transparan: MEDIA BANGGAI-Batui Selatan. Pada Pertemuan yang digelar di BPU Kantor Camat Batui ... 20
2271746947,20 Soal Sengketa Lahan Mantan Kades Nonong Adukan PPGM: MEDIA-BANGGAI-Batui. Rusam Kadir mantan kepala desa Nonong Kecamatan Batu... 20
2687174346,Batui menuju kota industri Masyarakat tidak siap..?
474610428,Satu kalipi kepala batui hatiku.. Tetap tetap ingin sama kita.. #tojema.. *exit.. :* 9 10 8 1
474610428,Kita memang bade.. Tapi rasa ini tattalekangi kapala batui tdk maui dibeda2kan..
1062023935,Heh batui haha @cimiyaulia: Dari bunta hahaha @agungyabasa: Serasa terlahir kembali 
2590514810,ujan trus di batui
497484286,Di batui sy . Ngana ?? @RhandyChadas: @desnyCrisna ou luwuk d mna? Sya luwuk jga 
2206442226,Alahamdulilah SMA Negeri 1 BATUI Lulus 100 %
562697734,bdedeh.. tidur batui njo ondeng mana? @RhyRohida: @PurnamaPS_ @Muhachrary_SQ @MahdiyahDenisya @fhanybeliebers masih matei jadi ndak mun
115871183,Batui mi itu smsku kan bisa ja lbih dr itu :p
1600299433,Hahah be ada gaga it tmpt =)) @sherlymantow: Hahah ya iy ituuuu ste tau dmna=)) @Aldywahid: Batui dibalantang di dkt pasar =)) 
1600299433,Batui dibalantang di dkt pasar =)) @sherlymantow: batui jo=)) @PertanyaanCinta: Tempat apa yg menurutmu paling romantis untuk kencan? 
384382683,huuuufttt neh daerh batui pnas skali eghh..
497484286,Hahaa okree @Selvinaastuti: Pulang batui bru bikin acara :D @desnyCrisna: Hahaaa sy tinoransak ee :p
497484286,Hahahaa nda ji . Masi logat batui ki inii :D @WandyAngelo: hahaaha oh iyo ok ok heehe beh t g so b logat makasar e haahahah
844114957,Bgian hanga2 satu @DewieAdams_: Waktu Indonesia Bag. Batui ?? #eh :D @utdindonesialwk :D mimin lg d wktu WIB :p @DewieAdams_ :
564725722,Di mana t4 ba pesan kue ulang Tahun di seputaran batui :) #mohoninfo
497484286,Adit yg 1c SMA batui ? @Mirzan_Aditya: @desnyCrisna knpa ??? 
540533338,Jaringan minta di batui kali yaa 
2232949022,Bgmna @AldyNaufaldi24 tdkk ba ikot cmaa ka batui wkwkwkwk
497484286,So ujang wilayah batui . Oh My God X_X
1524621222,Sma09 kelas berapaki ? @sherlysherlyt: @Asriyantho : smpn 3 batui kita 
